age,money,salary,financial_products
14,106000000,98900000,245
2,270000000,38500000,113
20,167000000,31800000,151
24,347000000,43100000,433
59,132000000,57000000,247
93,766000000,99900000,157
30,559000000,64400000,79
5,111000000,49700000,32
52,452000000,77200000,23
27,460000000,55400000,43
22,8000000,36200000,66
95,649000000,83400000,426
75,848000000,31800000,140
45,953000000,62100000,312
34,152000000,39600000,206
45,680000000,34600000,374
58,960000000,42700000,11
29,841000000,53900000,344
56,924000000,82600000,300
30,486000000,39100000,282
10,433000000,64300000,436
82,895000000,27700000,390
31,833000000,27800000,44
42,314000000,85500000,67
64,882000000,52800000,416
94,526000000,45200000,376
9,159000000,90800000,100
2,220000000,59400000,311
15,749000000,38700000,217
98,415000000,87900000,150
51,324000000,28500000,252
20,74000000,24500000,20
62,10000000,69400000,293
52,91000000,91800000,204
77,289000000,95700000,331
97,737000000,62600000,165
46,941000000,44100000,6
56,778000000,39600000,425
37,531000000,37600000,23
99,232000000,65300000,188
34,212000000,61300000,26
70,921000000,69500000,236
14,797000000,54200000,390
58,105000000,67300000,88
6,126000000,25600000,345
18,827000000,41700000,411
60,729000000,54500000,223
45,816000000,88100000,331
86,295000000,99600000,441
19,354000000,97500000,456
5,363000000,41600000,359
9,940000000,99600000,237
28,237000000,46000000,24
76,683000000,65200000,201
41,685000000,97300000,303
92,125000000,33700000,49
89,438000000,51600000,299
97,628000000,93000000,423
2,437000000,91900000,452
3,571000000,64400000,42
100,511000000,46500000,245
59,518000000,36300000,352
6,83000000,33300000,101
69,665000000,45200000,437
38,763000000,49800000,244
60,474000000,97800000,249
49,461000000,77100000,46
54,696000000,89700000,287
12,111000000,40900000,180
61,838000000,56200000,184
4,476000000,82800000,53
46,122000000,37500000,198
15,549000000,64200000,115
44,147000000,91000000,379
25,150000000,27700000,240
87,823000000,98600000,315
80,527000000,80900000,273
63,94000000,58700000,307
69,366000000,32900000,159
63,781000000,77900000,311
58,512000000,99900000,403
58,435000000,31600000,102
19,966000000,99400000,269
89,874000000,93800000,332
53,110000000,71600000,60
17,552000000,28500000,211
52,29000000,59400000,85
92,664000000,48100000,314
30,899000000,47000000,44
71,430000000,33100000,318
86,663000000,46000000,175
59,78000000,42300000,350
24,516000000,29100000,418
4,518000000,79700000,261
79,298000000,82400000,184
96,97000000,59400000,250
54,782000000,89100000,288
85,724000000,77400000,80
11,25000000,32000000,18
35,772000000,54100000,277
12,917000000,41100000,306
33,800000000,64600000,214
43,264000000,49700000,425
43,826000000,79700000,66
50,608000000,53700000,137
97,825000000,27300000,145
55,54000000,49400000,176
7,742000000,51900000,197
46,214000000,69100000,113
80,564000000,64700000,43
3,422000000,56300000,373
76,770000000,70900000,424
8,330000000,82500000,228
96,210000000,44600000,358
78,704000000,76000000,403
79,406000000,65900000,450
50,780000000,97500000,122
2,732000000,31300000,329
25,43000000,78100000,352
19,48000000,63900000,148
47,204000000,69200000,423
14,283000000,86400000,133
67,423000000,54800000,5
98,229000000,96600000,11
74,372000000,39600000,407
4,901000000,98300000,306
38,261000000,35200000,49
41,292000000,50400000,104
100,225000000,36100000,114
53,974000000,44800000,264
19,907000000,42800000,76
16,405000000,43700000,69
49,245000000,44700000,49
45,119000000,41700000,135
61,506000000,65100000,168
9,298000000,27500000,355
29,639000000,54600000,107
13,224000000,49500000,115
98,426000000,36400000,446
35,415000000,62000000,187
94,370000000,56600000,228
14,385000000,53300000,319
7,884000000,68300000,2
95,726000000,88200000,88
93,346000000,63200000,112
2,888000000,62200000,106
89,442000000,51700000,400
52,850000000,88400000,276
47,661000000,45200000,14
64,115000000,41000000,424
54,996000000,58200000,115
2,153000000,70400000,299
32,392000000,76500000,43
40,81000000,43300000,108
33,195000000,32200000,335
53,92000000,71500000,80
77,804000000,38600000,464
82,203000000,89800000,112
56,599000000,48600000,298
36,382000000,66500000,398
1,210000000,56200000,444
71,980000000,62600000,416
69,709000000,82500000,390
88,421000000,46700000,358
99,975000000,27200000,130
23,446000000,48400000,431
39,102000000,43700000,194
86,276000000,86600000,118
62,894000000,24700000,216
28,261000000,33900000,399
26,564000000,25900000,342
28,220000000,42600000,312
16,964000000,68200000,436
81,882000000,69600000,406
78,362000000,58700000,280
76,820000000,98000000,238
52,682000000,75900000,360
87,854000000,28900000,30
96,135000000,50200000,185
90,888000000,74800000,23
10,308000000,95300000,267
79,189000000,79900000,476
80,897000000,73400000,98
9,437000000,70500000,298
13,329000000,29700000,33
69,947000000,79100000,431
25,150000000,83400000,316
55,7000000,72500000,338
20,160000000,65200000,162
20,558000000,88600000,427
48,579000000,99400000,455
27,526000000,81700000,234
72,441000000,81800000,110
94,317000000,96200000,210
80,179000000,82000000,391
36,598000000,82500000,218
94,873000000,44900000,109
93,437000000,98500000,168
75,734000000,95700000,46
60,451000000,72700000,30
68,186000000,73800000,39
82,210000000,56500000,452
9,62000000,41900000,68
56,102000000,62500000,241
5,133000000,79600000,58
27,520000000,79500000,284
1,512000000,75300000,476
92,117000000,43000000,392
34,953000000,45400000,129
38,548000000,52600000,411
79,560000000,39700000,344
28,38000000,84600000,13
82,594000000,94000000,388
23,714000000,25700000,201
20,307000000,24800000,97
42,661000000,67300000,318
55,114000000,40900000,280
86,892000000,49400000,299
7,119000000,64200000,183
50,164000000,72700000,314
78,785000000,62800000,280
91,363000000,48000000,9
44,826000000,89300000,56
75,774000000,99800000,148
12,846000000,66100000,240
86,394000000,54600000,131
15,63000000,31300000,409
20,472000000,48400000,91
24,230000000,98500000,197
35,51000000,73700000,37
21,762000000,31300000,70
21,543000000,25800000,319
84,342000000,83200000,292
75,626000000,31200000,376
31,458000000,85400000,110
10,240000000,25000000,160
5,875000000,93100000,203
36,937000000,90100000,289
54,723000000,56900000,350
62,382000000,51600000,476
80,25000000,26000000,175
3,650000000,54600000,221
63,383000000,67000000,331
70,844000000,98300000,337
40,885000000,51200000,23
2,120000000,78500000,401
72,0,86600000,309
72,993000000,65700000,263
69,809000000,47400000,82
30,302000000,44200000,220
74,586000000,95200000,390
3,3000000,40700000,303
79,128000000,26500000,461
45,298000000,96600000,403
75,786000000,47300000,74
44,137000000,42100000,407
44,46000000,99700000,472
4,140000000,58300000,366
44,358000000,67100000,175
51,940000000,45700000,178
48,104000000,86900000,10
72,806000000,42100000,388
1,306000000,47100000,347
96,810000000,62300000,394
4,574000000,43900000,460
67,118000000,77300000,7
58,839000000,69500000,429
77,31000000,61800000,215
52,140000000,71800000,435
72,959000000,60700000,256
88,952000000,83000000,93
39,758000000,94400000,358
32,502000000,79100000,292
52,849000000,66800000,67
72,702000000,51600000,222
92,705000000,80900000,322
46,397000000,48000000,467
16,399000000,72000000,292
23,824000000,92200000,386
95,726000000,79400000,442
13,763000000,34300000,103
3,470000000,49100000,219
55,522000000,77800000,310
30,153000000,89500000,187
1,766000000,37900000,86
76,876000000,34300000,432
59,791000000,69000000,270
87,192000000,25900000,379
79,714000000,87900000,352
19,242000000,45400000,113
28,359000000,46200000,425
60,732000000,74500000,358
59,812000000,63200000,402
24,43000000,99400000,201
85,803000000,77400000,268
30,216000000,86800000,72
98,932000000,28600000,208
22,509000000,29700000,449
92,458000000,92600000,277
21,335000000,88300000,264
80,58000000,60600000,318
37,301000000,60000000,355
13,799000000,89000000,21
1,588000000,51000000,125
68,657000000,32100000,274
22,201000000,49400000,219
76,5000000,42500000,385
57,785000000,61000000,20
95,49000000,87900000,245
48,70000000,69200000,308
16,294000000,73500000,473
51,999000000,39800000,163
6,872000000,76700000,284
79,715000000,33100000,418
2,771000000,39800000,338
78,280000000,63000000,448
47,784000000,96200000,277
81,709000000,77700000,454
14,176000000,88700000,110
51,78000000,44100000,111
84,129000000,64500000,401
95,219000000,64500000,188
92,38000000,58000000,57
40,249000000,35300000,10
10,488000000,97600000,273
27,764000000,92200000,15
82,680000000,73000000,55
82,412000000,28800000,158
85,647000000,95600000,443
65,940000000,48300000,399
86,282000000,65100000,210
70,139000000,94500000,460
22,928000000,39200000,60
98,749000000,37900000,327
84,761000000,57100000,392
81,555000000,79200000,456
96,303000000,90000000,51
16,300000000,67300000,243
51,828000000,40000000,300
32,812000000,40000000,58
58,716000000,41800000,442
85,708000000,78100000,206
87,565000000,46400000,268
97,543000000,82900000,306
78,751000000,98300000,300
63,276000000,48200000,280
21,552000000,33800000,414
13,736000000,92000000,309
46,23000000,34100000,355
42,996000000,50800000,343
50,824000000,82900000,127
88,795000000,47000000,67
12,881000000,70100000,385
57,339000000,46300000,452
98,961000000,95600000,140
18,159000000,92300000,476
32,383000000,37200000,471
77,896000000,48900000,247
93,201000000,33000000,231
90,312000000,83700000,466
93,10000000,28400000,163
43,870000000,25600000,18
85,527000000,24900000,198
8,156000000,74400000,378
49,206000000,64800000,246
61,516000000,44500000,1
72,710000000,26100000,318
33,266000000,59200000,283
68,70000000,80600000,5
41,155000000,90700000,208
14,726000000,74400000,396
75,967000000,48100000,110
30,148000000,49700000,325
31,217000000,40500000,68
24,728000000,36000000,363
20,897000000,50500000,401
13,441000000,67700000,354
81,966000000,31700000,226
44,688000000,84200000,391
90,523000000,75000000,236
70,818000000,82200000,129
21,343000000,78100000,434
94,56000000,84200000,218
59,852000000,99700000,150
42,25000000,63200000,28
3,439000000,96300000,330
85,229000000,98400000,462
30,469000000,96400000,435
95,322000000,54100000,433
10,228000000,74600000,307
17,41000000,38200000,231
61,645000000,28900000,299
50,163000000,60500000,394
87,95000000,79900000,162
40,68000000,67600000,155
30,79000000,30500000,407
98,74000000,98600000,409
13,253000000,68100000,64
44,16000000,25900000,61
16,948000000,50700000,121
20,811000000,54200000,165
56,901000000,46000000,276
15,698000000,31700000,235
42,518000000,77800000,134
78,586000000,67400000,359
12,106000000,75500000,31
14,281000000,24300000,94
8,93000000,28000000,44
73,764000000,76000000,94
63,184000000,79000000,9
19,1000000,67200000,435
68,26000000,86400000,403
28,82000000,95000000,241
5,764000000,60400000,35
93,258000000,69600000,33
69,764000000,80400000,327
38,520000000,47100000,293
75,945000000,91000000,145
83,7000000,28300000,380
100,784000000,62700000,377
23,274000000,87900000,288
23,644000000,32200000,465
17,800000000,75000000,317
63,48000000,84300000,408
90,940000000,79100000,430
74,470000000,71800000,192
96,15000000,79700000,182
81,974000000,66800000,160
66,209000000,86100000,80
17,624000000,78900000,127
44,667000000,30900000,421
26,52000000,87800000,406
86,601000000,28700000,113
59,556000000,66900000,133
5,375000000,83500000,232
68,919000000,89800000,89
79,391000000,34500000,460
77,864000000,86000000,95
45,898000000,53900000,180
71,960000000,64200000,428
4,923000000,45000000,286
70,145000000,29900000,239
2,303000000,49400000,93
8,536000000,96200000,14
18,564000000,27100000,37
96,252000000,57500000,456
57,543000000,66700000,280
13,771000000,84000000,87
52,927000000,24000000,172
19,452000000,24800000,471
40,124000000,99900000,254
36,870000000,25200000,252
98,600000000,36500000,467
3,441000000,87300000,403
6,249000000,35600000,328
18,762000000,78600000,135
27,556000000,46200000,273
69,413000000,90800000,398
10,64000000,29800000,286
77,833000000,76300000,345
95,237000000,42500000,455
49,226000000,88900000,190
82,848000000,88100000,326
31,297000000,71000000,437
96,292000000,68600000,16
12,810000000,77600000,403
34,835000000,46600000,389
19,653000000,94400000,96
24,481000000,82800000,16
94,577000000,41200000,103
2,496000000,44800000,313
58,425000000,84800000,436
55,337000000,94800000,405
2,452000000,91000000,162
59,7000000,51900000,205
45,835000000,88400000,201
50,415000000,30100000,175
29,586000000,26700000,94
5,954000000,74300000,35
62,617000000,75200000,57
69,179000000,33400000,352
11,935000000,28500000,329
65,84000000,38400000,253
74,29000000,24700000,458
34,438000000,32600000,42
3,571000000,59200000,63
82,164000000,26800000,155
69,656000000,65900000,127
40,53000000,90700000,87
95,316000000,84700000,26
11,603000000,35300000,360
88,843000000,63300000,115
2,592000000,38800000,110
24,705000000,35900000,366
69,703000000,30300000,423
4,898000000,31400000,416
85,863000000,60400000,433
55,42000000,69500000,349
99,693000000,41100000,221
82,609000000,70500000,156
93,743000000,83600000,125
88,820000000,84900000,415
81,647000000,37100000,352
5,226000000,69300000,382
79,35000000,96600000,131
30,757000000,88200000,332
65,971000000,88900000,278
70,293000000,40100000,312
66,718000000,50400000,285
69,648000000,77800000,415
66,234000000,58700000,135
12,566000000,48300000,82
63,423000000,45800000,467
45,522000000,41900000,65
65,620000000,79400000,421
31,493000000,86900000,172
45,920000000,69700000,392
59,853000000,48000000,392
30,595000000,91700000,301
15,726000000,72900000,56
67,459000000,26300000,379
3,68000000,84300000,53
31,309000000,76100000,342
47,864000000,46200000,305
65,147000000,89200000,388
64,250000000,72600000,16
15,986000000,32200000,424
29,243000000,34500000,437
31,874000000,40700000,104
42,595000000,76100000,240
30,82000000,37000000,317
35,270000000,60300000,453
83,310000000,36000000,58
77,497000000,76600000,66
41,167000000,68700000,140
53,972000000,58300000,203
86,606000000,75700000,368
18,738000000,73600000,30
65,639000000,47100000,274
30,556000000,88100000,304
47,109000000,74900000,50
65,11000000,37400000,390
50,81000000,97000000,52
12,417000000,59100000,346
46,33000000,63500000,30
38,290000000,94000000,223
84,359000000,38400000,150
82,996000000,29500000,393
86,266000000,29500000,398
28,324000000,62400000,14
77,904000000,43300000,287
91,630000000,42000000,45
3,90000000,95700000,105
20,310000000,66900000,95
28,659000000,45300000,49
96,459000000,80800000,289
70,20000000,99800000,210
65,209000000,81000000,17
55,216000000,67400000,183
85,850000000,97100000,111
18,356000000,27300000,470
9,151000000,91700000,315
39,324000000,40500000,196
50,867000000,38100000,29
73,303000000,40100000,82
54,288000000,91500000,248
82,109000000,47000000,385
81,799000000,39300000,471
86,57000000,54900000,402
75,392000000,86900000,175
76,385000000,52100000,335
31,161000000,58400000,183
66,897000000,63200000,207
97,675000000,27300000,17
18,407000000,49800000,217
57,668000000,48300000,175
95,900000000,48700000,329
9,683000000,89400000,14
91,373000000,80900000,35
21,686000000,68900000,109
92,312000000,38100000,286
14,757000000,61500000,14
44,297000000,75400000,150
91,374000000,81100000,67
24,135000000,65100000,188
34,306000000,87600000,177
63,395000000,93000000,224
13,498000000,28900000,2
77,962000000,57000000,292
44,330000000,36200000,298
60,666000000,38100000,372
49,921000000,84800000,145
2,621000000,99200000,21
86,573000000,47200000,288
44,935000000,70400000,471
